CANDIDATE,TIPO,PAIS,URL,DECISION,WHY,EVIDENCE,SOURCE_ID,STATUS,O_QUE_FALTA
Koppert Italia — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCmPpv0_TilfaF9Df5SzeFiQ,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (68/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Koppert Italia - YouTube · feed RSS declarado · platform_id UCmPpv0_TilfaF9Df5SzeFiQ · ancora: platform_id UCmPpv0_TilfaF9Df5SzeFiQ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Myfruit.it — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/myfruitvideo,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (56/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: myfruit - YouTube · feed RSS declarado · platform_id UCfdN2DQZBfZo-7VgBqotYuQ · ancora: platform_id UCfdN2DQZBfZo-7VgBqotYuQ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Noi Siamo Agricoltura — canale YouTube,YOUTUBE,IT,https://www.youtube.com/@NoiSiamoAgricoltura,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT_PLATFORM_ID; pais: SIM — dono italiano identificado na pagina; endereco responde HTTP 200; portao 7D = PASS (56/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Noi Siamo Agricoltura - YouTube · feed RSS declarado · platform_id UCTs0wRmwBLKHlhRD4Ot5K1Q · ancora: platform_id UCTs0wRmwBLKHlhRD4Ot5K1Q,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Olio Officina — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCXUG407gp3CnWnfS3ycijhA,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (56/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Olio Officina. - YouTube · feed RSS declarado · platform_id UCXUG407gp3CnWnfS3ycijhA · ancora: platform_id UCXUG407gp3CnWnfS3ycijhA,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Pianeta PSR — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/reterurale,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (77/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Rete Nazionale PAC - YouTube · feed RSS declarado · platform_id UCZvge-xP6fg5S5DvUxjNbGQ · ancora: platform_id UCZvge-xP6fg5S5DvUxjNbGQ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Societa Entomologica Italiana — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCnY1rs74L8pttWxtBiZwULQ,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (68/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Società Entomologica Italiana - YouTube · feed RSS declarado · platform_id UCnY1rs74L8pttWxtBiZwULQ · ancora: platform_id UCnY1rs74L8pttWxtBiZwULQ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Stato Brado — canale YouTube,YOUTUBE,IT,https://www.youtube.com/@statobrado,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT_PLATFORM_ID; pais: SIM — dono italiano identificado na pagina; endereco responde HTTP 200; portao 7D = PASS (60/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Stato Brado - YouTube · feed RSS declarado · platform_id UC-bCqmo3pB9hTaYLXbL63tA · ancora: platform_id UC-bCqmo3pB9hTaYLXbL63tA,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Agromoderni — canale YouTube,YOUTUBE,IT,https://www.youtube.com/@Agromoderni,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_DIRECT_PLATFORM_ID; pais: SIM — dono italiano identificado na pagina; endereco responde HTTP 200; portao 7D = PASS (60/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Agromoderni - YouTube · feed RSS declarado · platform_id UCL5CytQ5EchuoCl0QQhElQw · ancora: platform_id UCL5CytQ5EchuoCl0QQhElQw,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Regione Piemonte — Agricoltura e cibo — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/LaRegionePiemonte,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (77/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: LaRegionePiemonte - YouTube · feed RSS declarado · platform_id UCZd755PSrP2Jm8zk38LgtHA · ancora: platform_id UCZd755PSrP2Jm8zk38LgtHA,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Agrilevante — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/Agrilevante/feed,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (60/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Agrilevante by EIMA - YouTube · feed RSS declarado · platform_id UCxqWrxc-sInT6ODtyHUzZRA · ancora: platform_id UCxqWrxc-sInT6ODtyHUzZRA,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
UNIBA DiSSPA — Dipartimento di Scienze del Suolo della Pianta e degli Alimenti — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/unialdomoro,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (72/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Università degli Studi di Bari Aldo Moro - YouTube · feed RSS declarado · platform_id UCWD-2QiKuzZIA8WW1SAoH0w · ancora: platform_id UCWD-2QiKuzZIA8WW1SAoH0w,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
UNICT Di3A — Dipartimento di Agricoltura Alimentazione e Ambiente — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCKdQcnPtPZs3k08e5jrFSNQ,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (72/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Di3A - YouTube · feed RSS declarado · platform_id UCKdQcnPtPZs3k08e5jrFSNQ · ancora: platform_id UCKdQcnPtPZs3k08e5jrFSNQ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Consorzio Vino Chianti Classico — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/vinochianticlassico,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (63/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Chianti Classico - YouTube · feed RSS declarado · platform_id UCC19gccUupOm590hcozwdBA · ancora: platform_id UCC19gccUupOm590hcozwdBA,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Consorzio del Vino Brunello di Montalcino — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/brunello1888,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (63/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Consorzio del Vino Brunello di Montalcino - YouTube · feed RSS declarado · platform_id UCFEHyFgwGUYCa2OKHjDUd1g · ancora: platform_id UCFEHyFgwGUYCa2OKHjDUd1g,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Georgofili INFO — notiziario — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCosKzVZGcw6VR3sW9QKGkVw,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (68/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Accademia dei Georgofili - YouTube · feed RSS declarado · platform_id UCosKzVZGcw6VR3sW9QKGkVw · ancora: platform_id UCosKzVZGcw6VR3sW9QKGkVw,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Regione Toscana — Agricoltura — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/c/RegioneToscanaUfficiale,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (77/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Regione Toscana - YouTube · feed RSS declarado · platform_id UC8fp1anRLt5xmyirKPIE_zg · ancora: platform_id UC8fp1anRLt5xmyirKPIE_zg,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
WineNews — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/winetv,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (56/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: winetv - YouTube · feed RSS declarado · platform_id UCVc4Edn_BaeH00XULZ0SqgQ · ancora: platform_id UCVc4Edn_BaeH00XULZ0SqgQ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
APPA Trento — Agenzia provinciale protezione ambiente — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCxIuSXfCNVnzTLD3EJFcQng,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (77/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: educazioneambientale Appa - YouTube · feed RSS declarado · platform_id UCxIuSXfCNVnzTLD3EJFcQng · ancora: platform_id UCxIuSXfCNVnzTLD3EJFcQng,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Interpoma — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCCIKHiNQVo8mIJyu_6aYHWA,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (60/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: FieraMesse BolzanoBozen - YouTube · feed RSS declarado · platform_id UCCIKHiNQVo8mIJyu_6aYHWA · ancora: platform_id UCCIKHiNQVo8mIJyu_6aYHWA,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Libera Universita di Bolzano — Facolta di Scienze agrarie ambientali e alimentari — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCWRr0vMGqdmyqzdm3bNGY4Q,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (72/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Free University of Bozen-Bolzano - YouTube · feed RSS declarado · platform_id UCWRr0vMGqdmyqzdm3bNGY4Q · ancora: platform_id UCWRr0vMGqdmyqzdm3bNGY4Q,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Agriumbria — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/Agriumbria,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (60/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Agriumbria - YouTube · feed RSS declarado · platform_id UCB345okRbU6TqQyWXd8D8oA · ancora: platform_id UCB345okRbU6TqQyWXd8D8oA,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Regione Valle d'Aosta — Agricoltura — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UC4wxlAIQauBZe7CDnLXkWqA,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (77/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Lavoro Regione VdA - YouTube · feed RSS declarado · platform_id UC4wxlAIQauBZe7CDnLXkWqA · ancora: platform_id UC4wxlAIQauBZe7CDnLXkWqA,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Consorzio Tutela Prosecco DOC — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/user/ProseccoSuperiore,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (63/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Conegliano Valdobbiadene Prosecco Superiore DOCG - YouTube · feed RSS declarado · platform_id UC3VPPuduz1p_fouWblztteQ · ancora: platform_id UC3VPPuduz1p_fouWblztteQ,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Consorzio Tutela Vini Valpolicella — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCpdWeEtUCU1aHhJnj2TwheA,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (63/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Consorzio per la Tutela dei Vini Valpolicella - YouTube · feed RSS declarado · platform_id UCpdWeEtUCU1aHhJnj2TwheA · ancora: platform_id UCpdWeEtUCU1aHhJnj2TwheA,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
Consorzio di Bonifica Piave — Youtube ufficiale,YOUTUBE,IT,https://www.youtube.com/channel/UCmRWXB6nOPLc5x42XXhGrWg,EM_ANALISE,"prova de existencia, nao de entrega: dono PROVED_BY_OWNER_SITE; pais: SIM — declarado por dono italiano no proprio site; endereco responde HTTP 200; portao 7D = PASS (63/100). Falta o degrau que o atlas exige para virar ficha.",HTTP 200 · titulo: Consorzio di bonifica Piave  - YouTube · feed RSS declarado · platform_id UCmRWXB6nOPLc5x42XXhGrWg · ancora: platform_id UCmRWXB6nOPLc5x42XXhGrWg,,EM_ANALISE,"um item real da fonte, aberto e identificado como o atlas exige das 140 ja registadas: endereco proprio do item, tipo, titulo, HTTP, content-type, bytes e data visivel. A sonda de 14/09 leu o titulo da pagina de entrada e parou"
